"location","variable","Unit","Date","Value"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2001","3.20116684991532"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2002","3.19760592489014"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2003","3.19813651738743"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2004","3.21362156463309"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2005","3.46056704707211"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2006","3.41149322792419"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2007","3.53981555367749"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2008","3.67051063708962"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2009","3.81483393924415"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2010","3.47616569849625"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2011","3.73808561250763"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2012","4.15539576696755"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2013","4.3438691520155"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2014","4.68795021340088"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2015","4.79759896508257"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2016","4.81171395012509"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2017","5.12348127812099"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2018","4.9916079148236"
"Other Southern Africa","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2019","4.81867814548773"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1965","8.52879228346027"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1966","9.28396757984827"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1967","10.1997443777435"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1968","11.2002075875841"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1969","12.2784832183595"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1970","14.4556530983706"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1971","15.8205701923357"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1972","17.9108594166175"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1973","21.4177089465254"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1974","24.2377977139059"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1975","28.2176682311404"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1976","31.7174644740635"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1977","35.946567521841"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1978","35.1256273305529"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1979","37.9067791818631"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1980","35.0569389621432"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1981","35.1255383568373"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1982","39.6380554457591"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1983","47.0662445881107"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1984","50.8612505290959"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1985","55.5094483867193"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1986","51.9689829669416"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1987","55.7308969656754"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1988","58.8733159484831"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1989","64.4232477070712"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1990","72.5000925052012"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1991","78.7027485694357"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1992","86.3658493515185"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1993","79.7024554036103"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1994","89.5170178475642"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1995","94.8314402127947"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1996","102.538242228196"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1997","106.040460188759"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1998","109.656306956558"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1999","117.03665770659"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2000","122.964870416948"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2001","129.734016423613"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2002","141.049715912641"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2003","144.125508736952"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2004","158.031500562715"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2005","169.485270697086"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2006","185.196702553631"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2007","198.223508774523"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2008","205.875237775097"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2009","212.739794888742"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2010","213.415625210353"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2011","223.022229302396"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2012","224.764240678278"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2013","235.302180632931"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2014","245.543310247808"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2015","244.070950272662"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2016","257.783194715682"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2017","270.013246037017"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2018","282.584247751725"
"Iran","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2019","294.828939778506"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1965","1.75025871958459"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1966","1.95344706163226"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1967","1.97462120807858"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1968","2.11106588952854"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1969","2.4768111413477"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1970","3.14021357504712"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1971","3.44263464466259"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1972","4.08023946231642"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1973","3.9822945921851"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1974","3.92554845316087"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1975","4.3162662086235"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1976","5.51343777213351"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1977","5.68459582190102"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1978","5.47011389682767"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1979","6.86416704526137"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1980","8.17162289761661"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1981","8.1192270811252"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1982","8.48091901971545"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1983","9.38313075593913"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1984","10.2949000729769"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1985","12.168696849765"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1986","13.5021133092829"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1987","16.2130360780448"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1988","18.9015297438646"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1989","21.1817932989157"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1990","19.6216199251504"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1991","13.1875291459278"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1992","20.7581379093132"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1993","28.1642772181928"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1994","32.2468473298936"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1995","31.6697806537063"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1996","32.8547146445772"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1997","38.487867450327"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1998","27.0073394196389"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1999","20.27016125949"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2000","25.808654064411"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2001","29.035238095436"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2002","27.4376301162664"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2003","25.3925028203825"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2004","27.1030599615734"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2005","25.984031649888"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2006","26.5419725724543"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2007","28.1465089969247"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2008","29.1859934341473"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2009","32.5812807091867"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2010","34.7166051995862"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2011","36.6889532542348"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2012","39.0109479330606"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2013","42.0189789759157"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2014","40.2050822683107"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2015","40.0936370350648"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2016","46.3482454125432"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2017","45.678455061792"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2018","47.8817000530907"
"Iraq","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2019","53.1807014214368"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1965","6.97225264615655"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1966","7.30403016460794"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1967","7.44843223824583"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1968","7.84607755648916"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1969","8.05002002521915"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1970","6.56150651405806"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1971","6.5591499705834"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1972","7.29427717982332"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1973","7.27858619864618"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1974","6.98937202556397"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1975","6.2819972764336"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1976","7.41143121152857"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1977","7.55819265223012"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1978","8.27441012133655"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1979","10.0422345216298"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1980","7.57583638968868"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1981","9.59494953075747"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1982","9.59687534522176"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1983","10.5916093424322"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1984","11.2905190108336"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1985","11.0081071688866"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1986","12.4873013265457"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1987","11.626815920129"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1988","13.2000995016809"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1989","14.3552770118183"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1990","6.80808096797521"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1991","3.88118675315977"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1992","7.07752839796234"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1993","9.54451292046424"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1994","11.7297454844622"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1995","14.6460573929829"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1996","14.5030104836653"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1997","15.099046567967"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1998","18.344767158009"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1999","18.9181231892909"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2000","19.7443754943452"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2001","20.0520849544262"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2002","20.4240700424361"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2003","24.0105734554484"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2004","26.8986226305315"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2005","29.780556164774"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2006","28.1394764700216"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2007","27.3374063524002"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2008","29.7368104820039"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2009","31.0635616488255"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2010","33.6839734129559"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2011","33.7993230325475"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2012","37.5524730396832"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2013","38.9281628927553"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2014","35.7027528566"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2015","38.7444012261951"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2016","40.2566524005815"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2017","37.6778504852096"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2018","37.5447349920046"
"Kuwait","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2019","39.1135157663814"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1965","0.455024863805456"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1966","0.47465847419777"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1967","0.495252077902287"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1968","0.517874677498422"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1969","0.539461163595106"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1970","0.564188712077976"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1971","1.33030978297478"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1972","1.51996703909129"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1973","1.32209061798098"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1974","1.21477930625167"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1975","1.10960423222155"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1976","1.27742022532347"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1977","1.23062501180063"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1978","1.43098679165718"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1979","1.648600768894"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1980","1.46675647255495"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1981","1.55012876164442"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1982","2.05347802594111"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1983","1.92176151215098"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1984","2.79394623546703"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1985","2.88658822934191"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1986","2.70503599376522"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1987","3.04688177093041"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1988","2.95692834589061"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1989","3.35510425584764"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1990","4.20154700438878"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1991","5.57766523294919"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1992","5.37325009491979"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1993","5.14514256652339"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1994","4.88740767294935"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1995","5.66635030786297"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1996","5.82833496435862"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1997","5.99420816882646"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1998","6.16054418558861"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1999","7.09213704526137"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2000","9.84753718790564"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2001","10.8758162370254"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2002","11.8354260692519"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2003","12.2596711906349"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2004","11.3880199340879"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2005","13.6996074473332"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2006","14.9669998492992"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2007","14.9221671098817"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2008","17.5221371109524"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2009","17.5546725826867"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2010","20.6255525531439"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2011","22.5324589959318"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2012","24.4956860405034"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2013","27.3721777168632"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2014","27.2503836247305"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2015","28.788431660991"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2016","28.8965636880523"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2017","32.0738052957853"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2018","35.5026770511312"
"Oman","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2019","36.160684755049"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1965","0.121331303129244"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1966","0.122158020431146"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1967","0.175010939121918"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1968","0.553702851756264"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1969","0.870046431542145"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1970","0.991030715468219"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1971","0.987209563276054"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1972","1.09208390643776"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1973","1.54952844636791"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1974","1.35100425130143"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1975","2.01593703998958"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1976","1.29493897472434"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1977","1.80423117873564"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1978","1.73073607508498"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1979","4.33070215866836"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1980","4.9521455760039"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1981","4.64715718394959"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1982","5.61875919492019"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1983","5.8880181993795"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1984","6.65934393732452"
